ds;city;pres;yhat_pres;yhat_upper_pres;yhat_lower_pres;anomaly_pres;prcp;yhat_prcp;yhat_upper_prcp;yhat_lower_prcp;anomaly_prcp
29.07.2020;Berlin;;1.014.691.705;1.029.564.588;1.000.326.695;0;0;1.348.033.494;5.343.467.642;-2.311.732.965;0
30.07.2020;Berlin;;1.014.605.355;1.027.607.296;100.093.704;0;0;1.559.002.942;51.729.276;-2.215.139.654;0
31.07.2020;Berlin;;1.014.621.737;1.027.965.017;1.001.261.077;0;0;1.688.824.168;570.565.309;-2.039.783.126;0
01.08.2020;Berlin;;1.014.724.861;1.027.596.018;1.000.085.289;0;0;1.255.272.577;5.490.982.491;-2.472.879.792;0
02.08.2020;Berlin;;1.014.751.752;1.028.080.581;1.000.398.392;0;02. Jan;1.326.267.248;5.232.256.882;-2.533.657.996;0
03.08.2020;Berlin;;1.014.700.834;1.027.945.953;1.000.938.514;0;0;1.332.615.849;5.282.868.224;-2.471.532.667;0
04.08.2020;Berlin;;1.014.691.119;1.028.343.532;1.000.649.559;0;0;1.263.713.727;5.239.674.577;-2.423.046.663;0
05.08.2020;Berlin;;1.014.728.131;1.029.261.453;1.000.663.482;0;0;146.726.403;4.975.014.108;-2.166.300.745;0
06.08.2020;Berlin;;1.014.634.621;1.029.056.884;100.253.281;0;0;168.358.375;5.201.362.928;-2.435.823.896;0
07.08.2020;Berlin;;1.014.643.949;1.029.381.251;1.000.106.663;0;0;1.818.237.351;5.931.938.972;-1.780.172.924;0
08.08.2020;Berlin;;1.014.740.589;1.029.076.765;100.119.709;0;0;1.389.465.369;5.173.820.121;-2.721.784.321;0
09.08.2020;Berlin;;1.014.762.017;1.028.314.217;1.000.459.915;0;0.8;1.465.571.014;5.605.315.027;-2.573.390.314;0
10.08.2020;Berlin;;1.014.707.078;102.848.844;1.000.601.215;0;03. Feb;1.477.648.343;5.388.057.598;-2.654.869.559;0
11.08.2020;Berlin;;1.014.695.165;1.029.702.572;1.000.640.891;0;0;1.415.268.818;5.145.825.196;-2.564.558.182;0
12.08.2020;Berlin;;1.014.732.125;1.030.036.923;1.000.144.531;0;0;162.619.354;5.415.630.232;-2.032.948.525;0
13.08.2020;Berlin;;1.014.640.964;1.028.131.631;999.971.947;0;0.7;185.067.624;5.562.645.073;-2.151.740.219;0
14.08.2020;Berlin;;1.014.655.222;1.029.598.643;1.000.755.644;0;0.2;1.994.098.809;5.933.025.326;-199.378.943;0
15.08.2020;Berlin;;1.014.759.463;1.029.218.223;1.000.676.382;0;0;1.574.406.632;5.760.727.313;-2.164.457.209;0
16.08.2020;Berlin;;1.014.791.169;1.029.059.674;1.000.886.855;0;0;1.659.506.518;5.498.175.321;-236.860.494;0
17.08.2020;Berlin;;1.014.749.099;1.029.202.326;9.999.113.612;0;0;1.680.010.379;5.738.556.533;-2.528.858.099;0
18.08.2020;Berlin;;101.475.247;1.028.843.471;1.000.266.298;0;07. Jan;1.624.940.951;5.875.267.197;-226.563.713;1
19.08.2020;Berlin;;1.014.806.867;1.030.089.023;1.000.595.874;0;0.4;1.841.466.139;5.896.536.033;-1.917.645.989;0
20.08.2020;Berlin;;1.014.734.957;1.030.064.313;1.000.520.943;0;0;2.069.226.353;5.985.123.276;-1.869.289.442;0
21.08.2020;Berlin;;1.014.769.872;1.029.897.889;1.000.969.784;0;0.4;2.212.995.737;6.078.520.304;-1.700.306.035;0
22.08.2020;Berlin;;1.014.895.712;1.028.987.609;1.001.857.069;0;06. Feb;1.790.143.686;5.676.756.572;-2.029.352.223;1
23.08.2020;Berlin;;101.494.945;1.028.829.091;1.000.378.733;0;0;1.868.058.534;5.963.235.858;-2.086.453.242;0
24.08.2020;Berlin;;1.014.929.308;1.029.176.816;1.000.428.179;0;0.6;1.876.915.666;5.584.265.602;-2.231.626.806;0
25.08.2020;Berlin;;1.014.953.956;1.029.193.288;1.000.332.952;0;0.6;1.805.405.475;5.619.434.232;-1.984.982.898;0
26.08.2020;Berlin;;1.015.028.436;1.030.290.089;9.996.990.522;0;08. Mai;2.000.486.993;5.559.735.612;-1.923.321.409;1
27.08.2020;Berlin;;1.014.974.895;1.028.657.081;100.109.523;0;0.4;2.201.730.802;5.905.697.504;-1.886.820.496;0
28.08.2020;Berlin;;1.015.025.982;1.029.692.626;1.000.775.457;0;0;2.313.991.592;6.137.153.266;-1.691.587.011;0
29.08.2020;Berlin;;1.015.165.369;1.028.882.938;100.111.927;0;0;185.487.628;5.676.968.881;-1.724.406.077;0
30.08.2020;Berlin;;1.015.229.666;1.030.984.421;1.001.527.367;0;14. Sep;1.892.169.268;5.929.665.666;-2.044.913.888;1
31.08.2020;Berlin;;1.015.216.817;1.028.097.508;1.000.231.575;0;03. Feb;1.856.596.961;5.575.414.243;-2.079.676.449;0
01.09.2020;Berlin;;1.015.245.297;1.029.246.839;1.000.304.486;0;0;1.737.546.968;5.522.811.467;-2.140.820.596;0
02.09.2020;Berlin;;1.015.320.054;1.029.569.481;1.001.515.214;0;7;1.882.808;5.701.405.124;-2.036.469.252;1
03.09.2020;Berlin;;1.015.263.239;1.028.945.198;1.001.222.888;0;05. Feb;2.032.894.426;5.708.429.149;-1.812.906.776;0
04.09.2020;Berlin;;1.015.307.607;1.029.822.355;1.002.333.133;0;3;2.093.696.332;5.978.836.085;-1.768.863.482;0
05.09.2020;Berlin;;1.015.437.037;1.030.021.823;1.001.820.568;0;01. Sep;1.583.921.621;5.141.517.224;-2.114.191.526;0
06.09.2020;Berlin;;1.015.488.442;1.030.228.243;1.001.149.207;0;0;1.572.492.504;5.596.401.091;-2.530.066.988;0
07.09.2020;Berlin;;1.015.460.149;1.029.333.932;1.001.123.563;0;0.1;149.127.931;5.318.406.008;-2.416.343.289;0
08.09.2020;Berlin;;1.015.471.102;1.029.971.024;1.000.739.862;0;0;1.330.787.977;5.088.021.111;-2.633.197.605;0
09.09.2020;Berlin;;1.015.526.775;1.031.003.235;1.001.964.892;0;0.5;1.439.868.159;4.999.616.565;-2.370.645.149;0
10.09.2020;Berlin;;1.015.449.893;1.030.054.402;1.001.538.629;0;0.1;156.000.691;532.333.837;-2.191.857.751;0
11.09.2020;Berlin;;1.015.473.821;1.029.793.202;1.001.334.767;0;0;1.597.949.697;5.715.915.465;-2.416.933.059;0
12.09.2020;Berlin;;1.015.583.057;1.029.555.822;1.001.977.963;0;0;1.073.116.221;4.956.576.973;-2.931.568.958;0
13.09.2020;Berlin;;1.015.615.129;1.031.090.161;1.000.436.842;0;0;105.497.419;4.793.521.128;-2.844.661.578;0
14.09.2020;Berlin;;101.556.896;1.030.092.543;1.001.550.181;0;0;0.975754723;46.720.868;-3.134.831.148;0
15.09.2020;Berlin;;1.015.564.042;1.028.903.729;1.000.552.597;0;0;0.826126324;4.800.552.462;-270.900.362;0
16.09.2020;Berlin;;1.015.606.341;102.908.543;1.001.427.766;0;0;0.954894863;5.034.798.932;-283.616.295;0
17.09.2020;Berlin;;1.015.519.003;1.029.165.893;1.001.664.341;0;0;110.329.479;502.296.977;-2.487.511.128;0
18.09.2020;Berlin;;1.015.535.721;1.030.234.023;1.001.074.789;0;0;1.177.613.495;5.338.089.451;-2.768.379.256;0
19.09.2020;Berlin;;1.015.641.224;1.029.913.658;1.002.041.195;0;0;0.696616254;4.248.235.461;-2.965.552.201;0
20.09.2020;Berlin;;1.015.673.166;1.030.548.296;1.001.114.196;0;0;0.728934693;4.884.919.133;-3.014.806.069;0
21.09.2020;Berlin;;1.015.630.479;1.029.427.284;1.002.351.333;0;0;0.705802074;4.627.542.031;-314.514.531;0
22.09.2020;Berlin;;1.015.632.551;103.075.174;1.000.688.725;0;0;0.616751822;4.647.476.674;-311.325.959;0
23.09.2020;Berlin;;101.568.513;1.030.121.706;1.001.766.795;0;0;0.809346037;4.351.631.192;-3.196.242.322;0
24.09.2020;Berlin;;1.015.611.033;1.029.618.795;1.002.123.166;0;03. Jul;1.023.498.425;4.885.829.994;-300.465.795;0
25.09.2020;Berlin;;1.015.643.522;1.030.125.816;1.001.501.459;1;07. Jun;1.164.132.679;4.891.951.496;-2.664.896.174;1
26.09.2020;Berlin;;1.015.766.805;1.029.735.883;1.001.694.262;1;23. Apr;0.748642752;4.678.524.887;-2.696.888.849;1
27.09.2020;Berlin;;1.015.817.933;1.029.467.892;9.998.786.613;0;01. Jan;0.844316969;5.011.218.795;-3.100.399.941;0
28.09.2020;Berlin;;1.015.795.174;1.030.635.412;1.001.230.832;0;0.3;0.881108226;4.762.654.651;-29.962.033;0
29.09.2020;Berlin;;1.015.817.207;1.029.729.164;1.002.193.274;0;0;0.847365706;4.422.942.085;-3.036.159.718;0
30.09.2020;Berlin;;1.015.889.043;1.030.013.752;1.001.358.729;0;0;1.089.593.861;4.837.768.496;-2.689.375.541;0
01.10.2020;Berlin;;1.015.832.756;1.030.142.256;10.011.435;0;0;1.346.802.246;5.297.778.709;-2.472.435.296;0
02.10.2020;Berlin;;1.015.880.878;1.030.633.491;1.002.096.008;1;0;1.523.186.399;529.261.714;-2.237.730.827;0
03.10.2020;Berlin;;1.015.085.229;1.029.039.184;1.001.066.954;1;0;1.884.083.145;578.786.873;-2.016.569.162;0
04.10.2020;Berlin;;1.016.077.298;1.030.343.712;1.001.604.165;1;0;1.251.018.879;5.180.388.478;-26.001.204;0
05.10.2020;Berlin;;1.016.059.701;1.029.608.427;1.001.760.984;0;0.5;1.299.261.273;5.382.041.664;-2.616.288.646;0
06.10.2020;Berlin;;1.016.082.327;103.026.795;1.002.753.565;1;0.5;1.268.775.446;4.937.319.982;-2.560.621.956;0
07.10.2020;Berlin;;1.016.149.807;1.030.734.073;1.001.481.884;0;02. Feb;1.506.364.569;5.267.716.143;-2.383.326.042;0
08.10.2020;Berlin;;1.016.083.945;1.030.213.445;10.019.576;0;05. Mai;1.751.530.125;5.529.796.389;-1.934.054.389;0
09.10.2020;Berlin;;101.611.713;1.029.810.225;1.001.829.406;0;03. Apr;1.909.135.265;6.035.342.247;-1.865.127.726;0
10.10.2020;Berlin;;1.016.232.854;1.030.337.504;1.001.854.813;0;0.2;1.496.860.022;5.635.704.871;-2.462.683.667;0
11.10.2020;Berlin;;1.016.267.636;1.030.104.437;1.001.907.709;0;0;1.582.610.492;5.267.048.164;-2.532.993.273;0
12.10.2020;Berlin;;1.016.219.413;1.029.787.131;1.001.868.656;0;0;1.597.264.702;5.376.387.543;-2.475.289.007;0
13.10.2020;Berlin;;1.016.206.742;103.107.854;1.001.338.118;0;01. Jun;1.530.371.314;5.483.088.798;-2.226.983.546;0
14.10.2020;Berlin;;1.016.234.732;1.030.483.847;1.002.058.883;0;13. Jan;1.729.867.955;5.535.948.872;-2.031.070.343;1
15.10.2020;Berlin;;1.016.125.771;1.030.737.088;1.001.258.162;0;01. Aug;1.936.383.933;5.829.087.507;-1.900.774.894;0
16.10.2020;Berlin;;1.016.112.919;1.029.904.832;1.001.801.781;0;0.9;2.055.869.029;5.702.281.068;-2.107.359.855;0
17.10.2020;Berlin;;101.618.042;1.029.140.434;1.002.827.813;0;0.2;1.607.015.718;550.143.284;-2.252.772.269;0
18.10.2020;Berlin;;10.161.656;1.029.951.292;1.002.232.383;0;0.7;1.658.637.936;5.724.338.621;-2.349.462.878;0
19.10.2020;Berlin;;1.016.067.242;1.029.732.709;1.001.519.924;0;0;1.642.390.047;5.531.451.402;-2.480.653.793;0
20.10.2020;Berlin;;1.016.004.767;1.030.316.377;1.001.132.917;0;02. Jun;1.548.442.998;529.445.882;-238.745.582;0
21.10.2020;Berlin;;1.015.984.148;1.030.503.227;1.001.647.643;0;01. Jan;1.725.185.129;5.567.278.012;-20.461.527;0
22.10.2020;Berlin;;1.015.828.613;1.028.738.252;1.001.012.588;0;0;1.913.512.978;5.617.922.303;-1.901.476.039;0
23.10.2020;Berlin;;1.015.772.024;1.030.180.484;1.001.384.312;0;08. Aug;201.945.412;5.751.842.682;-1.672.037.938;1
24.10.2020;Berlin;;1.015.799.365;1.029.037.171;1.001.918.961;0;0.1;1.561.589.614;577.552.342;-2.165.145.263;0
25.10.2020;Berlin;;1.015.748.626;1.029.879.069;1.000.411.804;0;0;1.608.439.185;5.267.177.565;-1.968.493.541;0
26.10.2020;Berlin;;1.015.619.166;1.029.487.747;1.000.630.061;0;0.9;1.591.192.599;5.480.102.227;-2.139.601.676;0
27.10.2020;Berlin;;101.553.088;1.030.394.032;1.001.324.178;0;0.1;1.499.403.886;5.508.172.393;-1.992.018.011;0
28.10.2020;Berlin;;1.015.490.098;1.030.203.946;1.000.910.902;0;2;1.680.715.308;6.022.345.242;-2.020.496.165;0
29.10.2020;Berlin;;1.015.320.296;1.029.121.047;1.002.291.356;0;02. Feb;1.875.175.739;5.702.542.381;-1.908.917.544;0
30.10.2020;Berlin;;1.015.255.456;1.029.660.156;9.998.182.891;0;14. Mai;1.987.894.646;5.804.679.324;-1.915.208.946;1
31.10.2020;Berlin;;1.015.280.566;1.030.351.872;1.001.808.891;0;02. Sep;1.536.498.293;5.373.652.607;-2.500.754.066;0
01.11.2020;Berlin;;1.015.233.498;103.021.622;1.000.551.088;0;04. Jan;1.588.550.245;5.393.525.458;-2.491.122.653;0
02.11.2020;Berlin;;1.015.113.382;1.030.060.766;1.000.949.816;0;07. Feb;1.574.318.548;5.299.027.633;-2.278.626.837;1
03.11.2020;Berlin;;101.503.978;1.029.632.467;1.001.034.046;0;0;1.482.505.093;5.353.766.999;-2.338.318.664;0
04.11.2020;Berlin;;1.015.018.597;1.029.277.424;1.001.201.161;0;0;1.660.002.972;5.532.918.316;-2.190.754.705;0
05.11.2020;Berlin;;1.014.872.799;1.029.497.329;1.001.391.423;1;0;1.846.245.386;598.779.072;-2.143.414.471;0
06.11.2020;Berlin;;1.014.835.795;1.029.025.228;100.088.932;1;0;1.945.886.339;5.677.894.345;-1.941.649.614;0
07.11.2020;Berlin;;1.014.891.946;102.879.395;9.994.964.736;0;0;1.476.278.803;5.303.622.645;-2.574.354.607;0
08.11.2020;Berlin;;1.014.878.466;102.859.312;9.996.845.326;0;0;150.491.171;5.397.284.946;-2.519.825.577;0
09.11.2020;Berlin;;1.014.793.805;1.030.669.993;9.991.590.539;0;0;1.462.187.531;539.562.426;-2.424.302.852;0
10.11.2020;Berlin;;1.014.756.845;102.886.694;1.000.149.971;0;0;1.337.155.518;5.217.012.751;-2.508.289.074;0
11.11.2020;Berlin;;1.014.772.824;1.028.010.735;1.000.217.104;0;0;147.726.619;5.282.182.605;-2.391.840.539;0
12.11.2020;Berlin;;1.014.664.067;1.028.913.993;1.000.595.872;0;0;1.622.710.614;5.629.274.103;-2.516.137.219;0
13.11.2020;Berlin;;1.014.663.388;1.028.976.607;1.000.847.655;0;0.2;1.679.084.831;557.555.511;-2.305.086.061;0
14.11.2020;Berlin;;1.014.754.602;1.029.762.333;1.000.207.486;0;0.1;1.164.845.539;4.983.110.791;-2.791.680.662;0
15.11.2020;Berlin;;1.014.774.441;1.029.656.103;9.994.664.308;0;0.5;1.148.718.916;5.025.975.573;-2.750.951.468;0
16.11.2020;Berlin;;1.014.720.943;1.028.960.319;1.000.280.978;0;0.5;106.244.509;4.951.162.482;-304.969.701;0
17.11.2020;Berlin;;1.014.712.651;1.028.527.567;999.564.702;0;0.9;0.896474225;481.522.999;-302.574.809;0
18.11.2020;Berlin;;1.014.754.543;1.027.971.843;1.000.182.943;0;0;0.999680842;5.034.926.424;-3.069.802.058;0
19.11.2020;Berlin;;1.014.668.764;1.028.693.059;9.999.512.908;0;0.7;1.113.661.037;4.937.841.218;-275.442.926;0
20.11.2020;Berlin;;1.014.688.022;1.029.282.384;9.996.911.887;1;0;1.145.354.159;5.017.352.306;-2.923.865.158;0
21.11.2020;Berlin;;1.014.796.101;102.904.702;9.998.536.126;1;0;0.614456314;4.264.484.852;-3.308.938.866;0
22.11.2020;Berlin;;1.014.829.769;1.028.808.667;1.000.834.731;0;0.6;0.590788781;4.589.782.951;-3.565.735.188;0
23.11.2020;Berlin;;1.014.787.158;1.027.970.392;100.023.762;0;0;0.507005094;4.364.110.174;-3.457.656.516;0
24.11.2020;Berlin;;1.014.786.963;102.884.083;9.993.803.428;0;0;0.354253876;4.234.123.549;-3.609.526.562;0
25.11.2020;Berlin;;1.014.834.352;1.029.159.974;1.001.857.042;0;0;0.481865085;4.586.238.794;-3.232.206.731;0
26.11.2020;Berlin;;1.014.751.698;1.028.013.957;1.000.901.483;0;0.8;0.631625226;445.299.893;-3.131.433.414;0
27.11.2020;Berlin;;1.014.771.958;102.927.299;1.000.167.819;0;0.1;0.71038385;4.523.956.092;-3.163.022.875;0
28.11.2020;Berlin;;101.487.918;1.029.656.181;9.994.827.893;0;0;0.237459242;4.163.039.773;-3.589.800.797;0
29.11.2020;Berlin;;1.014.910.403;1.029.103.727;1.000.781.774;0;0;0.282006757;4.387.782.933;-3.484.836.404;0
30.11.2020;Berlin;;1.014.864.026;1.029.453.163;1.001.436.527;0;0;0.275733685;4.022.912.971;-3.796.895.704;0
01.12.2020;Berlin;;1.014.859;102.945.302;9.998.101.388;0;0;0.208577663;4.102.779.147;-3.414.473.115;0
02.12.2020;Berlin;;1.014.900.735;1.028.585.669;100.035.333;0;0;0.428415989;411.704.828;-3.226.218.755;0
03.12.2020;Berlin;;1.014.811.822;102.892.666;1.000.782.424;0;0;0.675370893;4.568.356.701;-3.264.132.876;0
04.12.2020;Berlin;;1.014.825.413;1.028.869.848;1.000.892.158;1;0;0.85445236;4.748.784.565;-2.880.046.351;0
05.12.2020;Berlin;;1.014.925.728;1.029.210.006;1.001.086.305;1;0;0.483005524;4.236.200.388;-3.076.318.943;0
06.12.2020;Berlin;;1.014.949.947;1.030.759.343;1.001.167.155;1;0;0.628125045;4.764.400.184;-373.976.413;0
07.12.2020;Berlin;;101.489.659;1.029.994.404;9.999.373.474;0;0;0.719419149;4.342.347.891;-3.122.674.209;0
08.12.2020;Berlin;;1.014.884.703;1.029.344.085;1.001.338.439;0;0.4;0.744739103;4.722.682.925;-3.227.060.716;0
09.12.2020;Berlin;;1.014.919.773;1.028.481.961;1.001.679.544;0;0.4;1.049.940.091;4.933.189.349;-2.572.638.913;0
10.12.2020;Berlin;;1.014.824.457;1.028.754.903;1.000.158.031;0;0;1.373.237.219;5.380.235.536;-2.495.760.496;0
11.12.2020;Berlin;;1.014.831.959;1.028.517.113;1.000.532.606;0;0;1.617.896.862;5.421.327.581;-2.318.332.488;0
12.12.2020;Berlin;;1.014.926.547;1.030.549.215;1.001.016.447;0;0;1.299.729.067;549.370.755;-2.535.963.809;0
13.12.2020;Berlin;;1.014.945.453;1.029.861.501;1.001.230.329;0;0;1.484.542.198;5.247.386.415;-2.245.646.309;0
14.12.2020;Berlin;;1.014.887.252;1.029.238.416;1.000.655.192;0;0;1.600.941.417;5.740.662.754;-2.134.903.704;0
15.12.2020;Berlin;;1.014.871.054;1.028.668.738;1.000.935.215;0;0.2;1.636.085.778;5.746.694.243;-2.127.396.444;0
16.12.2020;Berlin;;1.014.902.426;1.028.390.117;9.998.758.948;0;0.1;1.935.469.185;58.660.875;-1.823.967.743;0
17.12.2020;Berlin;;1.014.804.117;1.028.767.097;1.001.004.637;0;1;2.237.288.298;5.957.756.891;-1.823.185.194;0
18.12.2020;Berlin;;1.014.809.444;1.029.952.506;1.000.705.502;0;0;2.445.137.302;6.234.426.021;-1.447.493.362;0
19.12.2020;Berlin;;10.149.028;1.028.797.491;1.002.048.463;0;0;2.075.495.076;5.918.777.476;-2.027.225.309;0
20.12.2020;Berlin;;1.014.921.558;1.029.428.789;9.999.145.073;0;0.8;2.195.166.069;600.447.726;-1.802.697.835;0
21.12.2020;Berlin;;1.014.864.446;1.029.451.508;999.122.918;0;03. Sep;2.234.056.791;607.437.716;-1.614.069.952;0
22.12.2020;Berlin;;1.014.850.735;1.028.853.121;1.000.099.142;0;05. Jun;2.180.903.254;6.120.403.243;-1.567.509.947;0
23.12.2020;Berlin;;1.014.886.152;1.028.614.367;1.000.600.119;0;04. Feb;2.383.015.353;5.952.667.441;-1.460.877.189;0
24.12.2020;Berlin;;10.147.936;1.029.675.289;1.000.767.594;0;2;2.580.602.227;6.584.592.781;-1.160.184.965;0
25.12.2020;Berlin;;1.012.233.095;1.026.491.048;9.981.370.559;0;0.1;3.762.612.604;7.570.389.019;-0.324727718;0
26.12.2020;Berlin;;1.013.734.177;1.026.709.862;9.995.225.679;0;0.1;145.137.757;5.371.142.271;-2.575.645.237;0
27.12.2020;Berlin;;101.493.988;1.029.432.443;1.000.376.706;1;0;2.206.069.264;6.002.526.909;-1.696.089.779;0
28.12.2020;Berlin;;1.014.896.523;1.029.662.162;1.001.522.585;1;01. Apr;2.135.210.702;6.097.526.452;-168.061.772;0
29.12.2020;Berlin;;101.489.868;102.897.799;1.000.227.602;1;0.6;1.976.596.482;5.774.343.203;-1.862.680.744;0
30.12.2020;Berlin;;1.014.952.025;102.825.466;1.000.565.047;0;0;2.079.651.017;5.971.395.743;-1.766.395.083;0
31.12.2020;Berlin;;1.014.879.348;1.029.536.117;1.001.096.222;0;0;2.186.533.194;6.024.764.443;-1.760.860.414;0
01.01.2021;Berlin;;1.014.155.565;1.029.058.231;9.996.799.121;0;0.7;0.615948523;4.257.176.176;-285.397.662;0
02.01.2021;Berlin;;1.015.040.032;102.877.008;100.179.829;0;0;165.449.977;540.522.625;-2.147.943.618;0
03.01.2021;Berlin;;1.015.094.807;1.029.776.113;1.001.166.771;0;07. Jun;1.606.134.977;5.701.256.733;-2.086.057.846;1
04.01.2021;Berlin;;1.015.076.644;1.029.167.383;1.001.720.196;0;0.8;1.492.751.448;5.432.140.624;-2.026.895.471;0
05.01.2021;Berlin;;1.015.104.372;1.029.664.027;1.001.066.334;0;01. Mrz;1.305.898.519;512.770.992;-25.479.821;0
06.01.2021;Berlin;;1.015.183.161;1.028.039.448;1.000.530.119;0;01. Jun;1.395.251.579;5.028.105.122;-2.597.072.715;0
07.01.2021;Berlin;;1.015.135.249;1.030.105.249;1.000.688.985;0;0.2;1.502.887.949;5.249.889.127;-2.359.705.992;0
08.01.2021;Berlin;;1.015.193.323;1.029.150.179;1.001.397.815;0;0.2;1.535.897.501;5.450.198.722;-22.439.039;0
09.01.2021;Berlin;;1.015.341.036;1.028.820.043;9.998.703.477;0;0.1;1.013.795.589;4.708.207.082;-2.677.035.606;0
10.01.2021;Berlin;;1.015.414.908;1.031.035.975;1.000.252.536;0;0.1;1.005.901.401;4.997.780.584;-2.916.348.657;0
11.01.2021;Berlin;;1.015.412.714;1.030.639.809;1.000.759.297;0;01. Mai;0.944065083;4.829.284.883;-2.826.713.147;0
12.01.2021;Berlin;;1.015.452.685;1.029.229.982;1.002.068.115;0;03. Apr;0.818360089;4.486.877.352;-2.907.915.826;0
13.01.2021;Berlin;;101.553.944;1.029.241.309;1.001.292.088;0;02. Sep;0.976807458;4.714.180.021;-3.010.538.099;0
14.01.2021;Berlin;;1.015.494.722;1.029.374.601;9.994.733.388;0;0.4;1.159.696.418;4.972.673.631;-2.807.762.134;0
15.01.2021;Berlin;;1.015.550.804;1.029.817.279;1.001.510.585;0;0.2;1.272.242.193;5.211.326.587;-2.398.720.351;0
16.01.2021;Berlin;;1.015.691.014;1.029.744.538;1.001.475.765;0;0.1;0.832047363;4.858.709.006;-3.303.650.524;0
17.01.2021;Berlin;;1.015.751.662;1.029.942.637;1.001.936.895;0;0;0.906528515;46.741.861;-2.866.643.143;0
18.01.2021;Berlin;;101.573.043;1.030.304.684;1.002.324.145;0;04. Feb;0.925690279;4.808.121.619;-2.914.493.329;0
19.01.2021;Berlin;;1.015.745.593;1.030.493.475;1.001.013.869;0;07. Aug;0.877861977;4.619.779.135;-293.422.219;1
20.01.2021;Berlin;;1.015.801.948;1.030.102.287;1.002.329.199;0;0.2;1.109.462.429;5.011.533.004;-2.514.783.617;0
21.01.2021;Berlin;;1.015.721.567;1.028.954.959;100.020.278;1;0.5;1.359.356.293;486.530.124;-2.639.310.366;0
22.01.2021;Berlin;;101.573.719;1.030.882.763;1.002.055.982;1;0.4;1.531.541.983;5.478.430.602;-2.039.772.919;0
23.01.2021;Berlin;;101.583.276;1.029.074.842;1.001.602.927;1;04. Sep;1.142.636.759;4.666.801.723;-2.612.930.424;1
24.01.2021;Berlin;;1.015.845.326;1.029.644.752;1.001.769.118;1;2;1.259.320.262;5.087.200.656;-2.381.569.388;0
25.01.2021;Berlin;;101.577.344;1.030.873.518;100.274.095;1;0.3;1.311.118.261;5.379.869.026;-2.623.439.569;0
26.01.2021;Berlin;;1.015.736.348;1.029.587.291;9.999.727.779;0;0.1;1.286.141.734;5.518.361.523;-2.909.116.129;0
27.01.2021;Berlin;;101.573.991;1.029.676.302;1.001.800.227;0;0.5;1.530.846.931;5.318.879.976;-253.519.758;0
28.01.2021;Berlin;;1.015.607.322;1.030.890.459;9.998.786.674;0;01. Jan;1.784.380.119;5.435.115.719;-2.098.875.209;0
29.01.2021;Berlin;;1.015.572.494;103.027.619;1.002.283.535;1;2;1.951.247.509;5.651.447.354;-173.526.106;0
30.01.2021;Berlin;;101.562.055;1.030.074.881;1.001.422.916;0;0.8;154.877.667;543.018.922;-2.156.176.332;0
31.01.2021;Berlin;;1.015.589.709;1.029.203.994;1.000.998.735;0;0;1.644.531.484;5.205.631.455;-237.544.808;0
01.02.2021;Berlin;;1.015.479.645;1.030.249.563;1.001.941.395;1;0;1.669.063.374;5.760.809.846;-2.163.105.074;0
02.02.2021;Berlin;;1.015.410.657;1.030.443.324;1.001.289.867;0;01. Jul;161.161.495;5.464.372.518;-2.254.422.425;0
03.02.2021;Berlin;;1.015.389.551;1.030.055.306;1.001.891.443;1;11. Jun;181.984.284;568.752.816;-1.872.801.678;1
04.02.2021;Berlin;;1.015.240.344;1.029.738.609;1.000.971.438;0;1;2.034.124.516;5.920.458.612;-2.142.594.292;0
05.02.2021;Berlin;;1.015.197.608;103.002.623;1.001.465.964;0;01. Jan;2.160.190.772;6.302.388.142;-1.619.200.806;0
06.02.2021;Berlin;;1.015.246.954;1.029.909.123;1.000.244.978;0;0;1.716.551.228;5.609.432.974;-2.085.789.669;0
07.02.2021;Berlin;;101.522.689;1.029.311.686;1.000.667.285;0;0.9;1.771.875.964;594.631.732;-2.028.180.384;0
08.02.2021;Berlin;;1.015.137.168;1.029.667.785;1.001.805.109;0;03. Jan;1.757.716.932;526.283.055;-2.293.571.913;0
09.02.2021;Berlin;;1.015.097.944;1.029.739.414;100.009.913;0;0.2;1.664.186.096;5.579.680.946;-2.542.706.365;0
10.02.2021;Berlin;;101.511.566;1.029.382.932;1.000.365.071;0;0.2;1.839.657.741;59.687.438;-2.139.196.391;0
11.02.2021;Berlin;;1.015.013.736;1.028.434.147;1.000.287.485;0;0.1;2.025.060.247;6.010.539.248;-1.532.829.745;0
12.02.2021;Berlin;;1.015.025.937;1.029.432.765;1.000.518.516;1;0;2.126.499.318;5.866.932.376;-1.778.171.334;0
13.02.2021;Berlin;;1.015.136.854;1.028.866.217;1.000.837.811;1;0;1.662.680.163;5.486.916.487;-2.002.842.844;0
14.02.2021;Berlin;;1.015.183.791;1.030.397.163;100.096.829;1;0;1.702.291.715;564.800.385;-1.798.363.152;0
15.02.2021;Berlin;;1.015.165.128;1.029.512.671;999.971.959;1;02. Sep;1.676.736.278;5.479.670.475;-2.205.681.398;0
16.02.2021;Berlin;;1.015.199.506;1.030.358.588;1.001.930.898;0;01. Jun;1.575.821.186;5.354.274.481;-2.422.789.744;0
17.02.2021;Berlin;;1.015.291.747;102.894.835;100.138.234;0;01. Feb;1.747.479.339;5.244.543.761;-2.064.893.902;0
